Date,BAC,BG,CNC,DHI,DLTR,EG,EXC,GS,KEY,LEN,MS,MU,NUE,NVR,PHM,PWR,RF,STLD,WHR
2019-04-23 00:00:00-04:00,26.572925567626953,44.11481475830078,50.310001373291016,43.98162841796875,109.30000305175781,206.059326171875,29.869773864746094,180.71551513671875,13.503602981567383,49.560935974121094,40.46609115600586,42.00562286376953,52.4743537902832,3215.0,29.58287811279297,39.91449737548828,12.562637329101562,29.268524169921875,114.9278564453125
2019-04-24 00:00:00-04:00,26.528751373291016,44.00291061401367,50.20000076293945,44.23755645751953,110.20999908447266,207.4135284423828,30.06794548034668,177.52859497070312,13.464300155639648,49.7215461730957,40.491729736328125,42.26097106933594,52.2057991027832,3215.77001953125,30.06413459777832,39.88493728637695,12.570810317993164,28.96531105041504,114.33654022216797
2019-04-25 00:00:00-04:00,26.581764221191406,41.833763122558594,50.22999954223633,42.13325500488281,110.76000213623047,204.92039489746094,30.260107040405273,178.28990173339844,13.472162246704102,48.71068572998047,40.414817810058594,41.98598098754883,51.382259368896484,3145.780029296875,29.88484001159668,39.56964111328125,12.644371032714844,28.171615600585938,110.91160583496094
2019-04-26 00:00:00-04:00,26.820371627807617,42.15224075317383,52.630001068115234,41.70671463012695,109.94000244140625,206.90235900878906,30.308149337768555,179.77716064453125,13.590062141418457,49.15469741821289,40.927581787109375,41.347599029541016,50.4781379699707,3116.139892578125,29.686674118041992,39.9637565612793,12.709757804870605,28.162700653076172,112.57068634033203
2019-04-29 00:00:00-04:00,27.191526412963867,43.14213562011719,52.2599983215332,41.65932846069336,110.9800033569336,207.44041442871094,30.073945999145508,183.17649841308594,13.786561012268066,49.27751922607422,41.675785064697266,41.357418060302734,50.916778564453125,3132.60009765625,29.564006805419922,39.934200286865234,12.816012382507324,28.51941680908203,113.80265808105469
2019-04-30 00:00:00-04:00,27.023616790771484,45.113311767578125,51.560001373291016,42.00056076049805,111.27999877929688,211.19805908203125,30.596397399902344,182.291259765625,13.794425964355469,49.15469741821289,41.49519348144531,41.30830383300781,51.08685302734375,3152.47998046875,29.686674118041992,40.003173828125,12.693410873413086,28.25187873840332,114.01620483398438
2019-05-01 00:00:00-04:00,26.740835189819336,44.89812088012695,49.72999954223633,42.03847885131836,109.6500015258789,212.05899047851562,30.200056076049805,181.23779296875,13.637224197387695,49.17359924316406,40.9103889465332,41.15117645263672,49.994754791259766,3183.530029296875,29.526262283325195,39.81597137451172,12.399166107177734,28.08243751525879,114.78823852539062
2019-05-02 00:00:00-04:00,26.95292091369629,44.01151657104492,51.619998931884766,42.066917419433594,109.44999694824219,212.35491943359375,29.863765716552734,181.46795654296875,13.841586112976074,49.46645736694336,41.11679458618164,41.799381256103516,50.03951644897461,3247.8701171875,29.913150787353516,39.165672302246094,12.611673355102539,28.29646873474121,116.88260650634766
2019-05-03 00:00:00-04:00,27.138498306274414,44.02872848510742,52.59000015258789,41.82994079589844,108.81999969482422,214.03195190429688,29.953842163085938,183.7076873779297,13.9280424118042,49.34365463256836,41.331790924072266,42.55561828613281,51.60605239868164,3270.0,29.988637924194336,38.209922790527344,12.73427677154541,29.51822280883789,117.0058364868164
2019-05-06 00:00:00-04:00,26.926410675048828,43.59834289550781,56.040000915527344,41.82994079589844,108.62000274658203,213.25173950195312,29.65959358215332,182.74276733398438,13.896605491638184,48.984649658203125,41.03078079223633,41.3770637512207,50.73773956298828,3292.3701171875,29.950895309448242,38.15080261230469,12.57898235321045,29.063405990600586,114.96891784667969
